31064;68172;0x1ad
3075;11040;0x3f
3075;109608;0x6f
31071;68224;0x44
31071;68166;0x60
31071;31077;0x6a
31071;31076;0x7e
31072;68170;0x18
31072;68166;0x28
31072;68171;0x36
31072;68166;0x3f
31072;68171;0x4d
31073;68170;0x18
31073;68166;0x28
31073;68171;0x36
31073;68166;0x3f
31073;68171;0x4d
31074;68170;0x65
31074;68166;0x75
31074;68171;0x93
31076;68253;0x64
31076;68253;0x79
31076;68253;0xc9
31076;68253;0xfe
31077;31097;0x42
31077;68121;0x6f
31077;68117;0x82
31078;31071;0xf
31078;109588;0x21
31079;31074;0x20
31079;31071;0x28
31079;109588;0x3a
31080;68163;0x3e
3076;11040;0x3f
3076;109608;0x6f
31082;68221;0x35
31082;31105;0xb2
31082;31066;0x10c
31082;31081;0x1bf
31083;68221;0x3b
31083;31105;0xb9
31083;31066;0x113
31083;31081;0x1ac
31084;68221;0x3b
31084;31105;0xb9
31084;31066;0x118
31084;31081;0x1c0
31085;68163;0x35
3077;11040;0x3f
3077;109608;0x6f
31108;31014;0x40
31109;91597;0x11b
31109;68221;0x146
31109;31056;0x1b4
31109;31008;0x20b
31109;31029;0x286
31109;31110;0x2aa
31109;69554;0x304
31109;175063;0x30c
31109;31041;0x386
31109;175091;0x3a4
31109;31006;0x3f2
3078;11040;0x3f
3078;109608;0x6f
31111;175314;0x164
31111;91083;0x1b7
31111;90390;0x268
31111;91596;0x3be
31111;68221;0x4ad
31111;31056;0x531
31111;31008;0x56c
31111;31110;0x594
31111;68163;0x5d5
31113;31014;0x41
31113;109588;0x54
31114;91604;0x20
31115;91605;0xa
3079;11040;0x3f
3079;109608;0x6f
31121;31119;0xf
31121;109588;0x21
31122;91605;0x19
31122;109588;0x2b
31124;68170;0x39
31124;68170;0x59
31124;68166;0x67
31124;68171;0x6f
31124;109588;0x7d
31125;109694;0x6e
31125;68160;0x9e
31126;91658;0x3c
31126;109588;0x47
31126;31014;0x7b
355;69161;0x12
355;109608;0x22
3080;11040;0x3f
3080;109608;0x6f
31136;91604;0x21
31137;91605;0xa
31138;31046;0xa6
31138;109694;0xd5
31138;90366;0xfd
31138;90360;0x125
31138;31031;0x270
31138;91599;0x297
31138;69554;0x2bd
31138;175063;0x2c5
31138;31039;0x2e0
31138;31006;0x2f8
31138;31119;0x30d
31139;31031;0x12d
31139;68167;0x222
31139;68160;0x22d
31139;68167;0x238
31139;68160;0x243
31139;91599;0x283
31139;69554;0x2a9
31139;175063;0x2b1
31139;31039;0x2cc
31139;31132;0x2e6
31139;31119;0x313
31139;68170;0x325
31139;68166;0x333
31139;68171;0x33d
31139;68170;0x350
31139;68166;0x35e
31139;68171;0x368
3081;11040;0x3f
3081;109608;0x6f
31141;68170;0x18
31141;68166;0x28
31141;68171;0x36
31141;68166;0x3f
31141;68171;0x4d
31143;31119;0xf
31143;109588;0x21
31144;91605;0x19
31144;109588;0x2b
31147;31046;0x3f
31147;109694;0x6c
31148;91604;0x16
31148;68160;0x42
31149;68175;0x32
31149;68166;0x4e
31149;91605;0x61
3082;11040;0x3f
3082;109608;0x6f
31152;68175;0x39
31152;68166;0x55
31152;91605;0x5e
31152;109588;0x72
31153;91604;0x21
31154;91605;0xa
31155;68160;0x4d
31155;68162;0x81
31155;68160;0xa6
31155;68162;0xd4
31155;91599;0xf8
31155;91606;0x11f
31155;31119;0x12b
31155;68175;0x13d
31155;68166;0x14c
31155;68175;0x15f
31155;68166;0x16e
31156;91599;0x46
31156;91606;0x6f
31156;31119;0x7c
31157;91061;0x2a9
31157;90347;0x2b8
31157;90349;0x2d2
31157;90410;0x2f2
31157;90349;0x340
31157;90349;0x385
31157;90410;0x3a5
31157;90349;0x3ed
31157;90349;0x428
31157;90410;0x445
31157;90349;0x462
31157;90360;0x481
31157;91130;0x4a8
31157;90350;0x664
31157;90350;0x66e
31157;90350;0x678
31157;90350;0x682
31157;90350;0x68f
31157;90350;0x699
31157;90350;0x6a3
31158;91116;0x97
31158;31157;0x161
31158;91076;0x1c8
31158;31157;0x432
31159;91605;0x19
31159;109588;0x2b
31166;30875;0x1b
31166;90341;0x32
3083;11040;0x3f
3083;109608;0x6f
31167;30877;0x1e
31167;90342;0x3c
31168;90642;0x10
31168;90351;0x23
31169;68216;0x1f
31170;68216;0x1f
31171;30880;0x10
31171;90377;0x51
31172;30881;0x10
31172;90376;0x4f
31164;109588;0x1d
31163;109588;0x1d
31165;109588;0x1d
3084;11040;0x3f
3084;109608;0x6f
31162;109588;0x1d
31174;90350;0x16
31174;30876;0x1e
31174;109588;0x30
31186;90642;0x10
31186;31194;0x23
31187;68216;0x1f
31188;68216;0x1f
31189;30880;0x15
31189;90377;0x4d
3085;11040;0x3f
3085;109608;0x6f
31210;90342;0x24
31210;68163;0x60
31210;90342;0x80
31210;91671;0xa9
31210;90350;0xb2
31210;90350;0xbb
3086;11040;0x3f
3086;109608;0x6f
31179;109588;0x1d
31178;109588;0x1d
31182;109588;0x1d
31180;109588;0x1d
31205;109588;0x1d
31177;109588;0x1d
31183;109588;0x1d
31206;31198;0x16
31206;30876;0x1e
31206;109588;0x30
3087;11040;0x3f
3087;109608;0x6f
31207;68163;0x43
31207;90342;0x69
31214;90350;0x23
3088;11040;0x3f
3088;109608;0x6f
31216;68223;0x20
31218;90350;0x43
31218;68168;0x76
31218;68169;0x95
31218;31212;0xae
31218;31214;0xdb
3089;11040;0x3f
3089;109608;0x6f
31230;30875;0x9
31232;68216;0x1f
31233;68216;0x1f
31234;90642;0x10
31235;90341;0x27
31235;30679;0x4f
31235;90355;0x61
31236;90341;0x28
31236;30680;0x50
31236;90355;0x61
31237;90341;0x28
31237;30681;0x53
31237;90355;0x64
31238;90348;0xd
356;69161;0x12
356;109608;0x22
3090;11040;0x3f
3090;109608;0x6f
31239;90376;0x19
31240;90377;0x14
31242;90351;0x18
31244;90360;0x31
31246;90358;0x29
31246;91166;0x4e
3091;11040;0x3f
3091;109608;0x6f
31228;109588;0x1d
31227;109588;0x1d
31229;109588;0x1d
31226;109588;0x1d
31250;30876;0xf
31250;109588;0x21
31257;30875;0x9
31258;30877;0x10
3092;11040;0x3f
3092;109608;0x6f
31260;90642;0x10
31261;68216;0x1f
31262;68216;0x1f
31263;30880;0x10
31264;30881;0x10
31255;109588;0x1d
31254;109588;0x1d
31256;109588;0x1d
31253;109588;0x1d
3093;11040;0x3f
3093;109608;0x6f
31266;30876;0xf
31266;109588;0x21
31251;68121;0x26
31251;68115;0x3d
31251;30875;0x52
31273;30875;0x9
31274;30877;0x10
31276;90642;0x58
31277;68216;0x1f
31278;68216;0x1f
31279;30880;0x24
31279;12332;0x3e
3094;11040;0x3f
3094;109608;0x6f
31280;30881;0xe
31280;14617;0x41
31280;12326;0x70
31280;14617;0xab
31271;109588;0x1d
31270;109588;0x1d
31272;109588;0x1d
31269;109588;0x1d
31282;30876;0xf
31282;109588;0x21
31267;68121;0x26
31267;68115;0x3d
31267;30875;0x52
31289;31273;0x9
3095;11040;0x3f
3095;109608;0x6f
31290;31274;0x10
31293;68216;0x1f
31294;68216;0x1f
31295;31279;0x24
31295;12332;0x4d
31287;109588;0x1d
31286;109588;0x1d
3096;11040;0x3f
3096;109608;0x6f
31288;109588;0x1d
31285;109588;0x1d
31298;30876;0xf
31298;109588;0x21
31305;31273;0x1b
31305;68167;0x6a
31305;68160;0x74
31306;31274;0x2b
31306;68167;0x74
31306;68160;0x7e
31306;68162;0xab
31306;68163;0x10d
31306;90342;0x149
31308;31313;0x42
31308;31276;0x57
31309;68216;0x1f
3097;11040;0x3f
3097;109608;0x6f
31310;68216;0x1f
31311;31279;0x15
31311;90628;0x7d
31303;109588;0x1d
31302;109588;0x1d
3098;11040;0x3f
3098;109608;0x6f
31304;109588;0x1d
31301;109588;0x1d
31319;31315;0x16
31319;30876;0x1e
31319;109588;0x30
31320;68163;0x43
31320;90342;0x85
31321;68163;0x34
31323;90350;0x26
3099;11040;0x3f
3099;109608;0x6f
31324;90350;0x46
31324;68168;0x79
31324;68169;0x98
31324;31322;0xb1
31324;31323;0xde
31334;31273;0x9
31335;31274;0x10
31338;68216;0x1f
31339;68216;0x1f
31340;31279;0x1f
31340;12332;0x9a
357;69161;0x12
357;109608;0x22
3100;11040;0x3f
3100;109608;0x6f
31341;31280;0x15
31341;14617;0xab
31341;12326;0xe2
31332;109588;0x1d
31331;109588;0x1d
31333;109588;0x1d
31330;109588;0x1d
31343;30876;0xf
31343;109588;0x21
31350;31273;0x9
3101;11040;0x3f
3101;109608;0x6f
31351;31273;0x11
31352;31274;0x10
31355;68216;0x1f
31356;68216;0x1f
31357;31279;0x10
31358;31280;0x10
3102;11040;0x3f
3102;109608;0x6f
31348;109588;0x1d
31347;109588;0x1d
31349;109588;0x1d
31346;109588;0x1d
31362;30876;0xf
31362;109588;0x21
31369;31273;0x9
31370;31274;0x9
3103;11040;0x3f
3103;109608;0x6f
31373;68216;0x1f
31374;68216;0x1f
31367;109588;0x1d
31366;109588;0x1d
31368;109588;0x1d
3104;11040;0x3f
3104;109608;0x6f
31365;109588;0x1d
31378;30876;0xf
31378;109588;0x21
31363;68121;0x26
31363;68115;0x3d
31363;31273;0x52
31385;30875;0x16
31385;90341;0x2d
31386;30877;0x23
31386;90341;0x3a
31386;90351;0x4e
31388;90642;0x10
31388;90351;0x23
31389;68216;0x1f
31390;68216;0x1f
3105;11040;0x3f
3105;109608;0x6f
31391;30880;0x10
31391;90377;0x1f
31392;30881;0x10
31392;90376;0x1f
31383;109588;0x1d
31382;109588;0x1d
31384;109588;0x1d
31381;109588;0x1d
31394;90350;0x16
31394;30876;0x1e
31394;109588;0x30
31379;68121;0x26
31379;68115;0x3d
31379;30875;0x52
31379;90341;0x69
3106;11040;0x3f
3106;109608;0x6f
31402;30877;0x23
31402;68167;0x63
31402;68160;0x6d
31402;31409;0x89
31404;90642;0x10
31404;31409;0x6a
31405;68216;0x1f
31406;68216;0x1f
3107;11040;0x3f
3107;109608;0x6f
31399;109588;0x1d
31398;109588;0x1d
31400;109588;0x1d
31397;109588;0x1d
3108;11040;0x3f
3108;109608;0x6f
31428;30875;0x9
31429;30877;0x10
31431;90642;0x10
3109;11040;0x3f
3109;109608;0x6f
31432;68216;0x1f
31433;68216;0x1f
31434;30880;0x10
31435;30881;0x10
31426;109588;0x1d
31425;109588;0x1d
31427;109588;0x1d
31424;109588;0x1d
31437;30876;0xf
31437;109588;0x21
358;69161;0x12
358;109608;0x22
3110;11040;0x3f
3110;109608;0x6f
31422;68121;0x26
31422;68115;0x3d
31422;30875;0x52
31444;30875;0x9
31445;30875;0x1e
31445;90623;0x35
31446;30877;0x9
31447;68216;0x1f
31448;68216;0x1f
31442;109588;0x1d
31441;109588;0x1d
3111;11040;0x3f
3111;109608;0x6f
31443;109588;0x1d
31440;109588;0x1d
31450;30876;0xf
31450;109588;0x21
31438;68121;0x26
31438;68115;0x3d
31438;30875;0x52
31457;31166;0x9
31458;31167;0x10
31460;90642;0x10
31461;68216;0x1f
3112;11040;0x3f
3112;109608;0x6f
31462;68216;0x1f
31455;109588;0x1d
31454;109588;0x1d
31456;109588;0x1d
31453;109588;0x1d
31466;90350;0x16
31466;30876;0x1e
31466;109588;0x30
31451;68121;0x26
31451;68115;0x3d
31451;31166;0x52
3113;11040;0x3f
3113;109608;0x6f
31473;30875;0x9
31474;68216;0x1f
31475;68216;0x1f
31471;109588;0x1d
31470;109588;0x1d
31472;109588;0x1d
31469;109588;0x1d
31477;30876;0xf
31477;109588;0x21
3114;11040;0x3f
3114;109608;0x6f
31467;68121;0x26
31467;68115;0x3d
31467;30875;0x52
31479;109588;0x1d
3115;11040;0x3f
3115;109608;0x6f
31484;109588;0x1d
31488;109588;0x1d
31486;109588;0x1d
3116;11040;0x3f
3116;109608;0x6f
31496;68163;0x65
31496;91675;0xae
31493;109588;0x1d
3117;11040;0x3f
3117;109608;0x6f
31515;68160;0x58
31515;68162;0x82
31515;11436;0x96
31515;24612;0xb6
31515;24605;0x12d
31515;68163;0x17c
31515;68175;0x1f0
31515;68166;0x1fd
31516;12332;0x11c
31516;37450;0x13e
31516;90928;0x179
31516;70233;0x1f7
31516;109723;0x408
31516;90364;0x59d
31516;90364;0x649
31516;90364;0x6f4
31516;91794;0x7e9
31516;91795;0x7fb
31516;109629;0x8b2
31516;109629;0x8d6
31516;90364;0xbe3
31516;68276;0xcf3
31516;91793;0xdb8
31516;91792;0xdcc
31516;70233;0xddf
31516;68163;0xe19
31516;68175;0xf84
31516;70233;0xfb9
31516;90364;0x106d
31516;68163;0x1134
31516;70233;0x1256
31516;31520;0x13c7
31516;109616;0x144a
31516;68272;0x1463
31516;109608;0x146f
31516;109615;0x147c
31517;90364;0x2e
31518;31517;0x24
31519;90364;0x81
31519;90364;0x23f
31521;90364;0x13f
31521;90364;0x1e1
31521;90346;0x1f2
31521;90342;0x203
31521;68163;0x253
31521;90342;0x274
31521;91686;0x2a6
31521;90350;0x2af
31521;90350;0x2b8
31521;90350;0x2c2
3118;11040;0x3f
3118;109608;0x6f
31529;68175;0x19
31529;68166;0x2f
31498;109588;0x1d
3119;11040;0x3f
3119;109608;0x6f
31500;109588;0x1d
31502;109588;0x1d
31506;109588;0x1d
31504;109588;0x1d
31508;109588;0x1d
31538;68163;0x34
359;69161;0x12
359;109608;0x22
3120;11040;0x3f
3120;109608;0x6f
31543;68121;0x3d
31543;68088;0x4b
31543;68146;0x56
31544;91689;0x33
31544;68170;0x4e
3121;11040;0x3f
3121;109608;0x6f
31548;109588;0x1d
31552;109588;0x1d
3122;11040;0x3f
3122;109608;0x6f
31556;109588;0x1d
31557;90368;0x62
31557;90360;0x9a
31557;90364;0x1a5
31557;30647;0x1ba
31557;90448;0x217
31557;90349;0x22d
31557;90366;0x2f2
31557;68160;0x30f
31557;68160;0x343
31557;31136;0x35b
31557;68160;0x372
31557;68162;0x3a1
31557;68160;0x3c2
31557;68162;0x3ea
31557;31138;0x41a
31557;91061;0x4ea
31557;31496;0x4f9
31557;91061;0x504
31557;31496;0x514
31557;90969;0x522
31557;90436;0x555
31557;90401;0x58a
31557;68175;0x5be
31557;68166;0x5cb
31557;68175;0x5de
31557;68166;0x5eb
31557;31137;0x5f8
31557;68175;0x609
31557;68166;0x616
31557;68175;0x627
31557;68166;0x634
31557;90350;0x63e
31557;90449;0x64b
31560;109588;0x1d
31563;31958;0x61
31563;76004;0x86
31563;31959;0xa4
31563;76004;0xc9
31565;16417;0x3b
31565;16417;0x59
31566;31639;0xf
31566;31639;0x1f
3123;11040;0x3f
3123;109608;0x6f
31570;69830;0x46
31570;69799;0x6d
31570;69862;0xb6
31570;109694;0xe3
31570;109627;0x10b
31570;109627;0x132
31570;109627;0x169
31570;69835;0x1c9
31571;69837;0x46
31571;31620;0x54
31572;31590;0x2e
31573;31957;0x61
31573;31958;0xa2
31573;76004;0xcb
31573;31959;0xec
31573;76004;0x115
31573;69971;0x12f
31573;31624;0x154
31573;31636;0x185
31573;359448;0x191
31573;16417;0x19d
31573;16417;0x1a7
31573;31633;0x1c0
31574;69813;0x36
31574;31573;0x5d
31574;31622;0xe7
31574;175091;0x11e
31574;175091;0x13b
31574;69809;0x15b
31574;31957;0x1b3
31574;31563;0x1c8
31574;69971;0x1e4
31574;31624;0x209
31574;31616;0x22e
31574;16417;0x23a
31574;16417;0x244
31574;31633;0x261
31575;11436;0x11d
31575;11436;0x155
31575;11436;0x18f
31575;11436;0x1c5
31575;109616;0x22c
31575;69161;0x248
31575;109608;0x255
31575;109615;0x262
31575;109616;0x273
31575;69161;0x293
31575;109608;0x2a0
31575;109615;0x2ad
31575;109616;0x2be
31575;69161;0x2de
31575;109608;0x2eb
31575;109615;0x2f8
31575;109616;0x309
31575;69161;0x329
31575;109608;0x336
31575;109615;0x343
3124;11040;0x3f
3124;109608;0x6f
31581;31587;0x5f
31581;31847;0x7c
31581;70251;0x9e
31583;31620;0x78
31583;31592;0x9a
3125;11040;0x3f
3125;109608;0x6f
3126;11040;0x3f
3126;109608;0x6f
3127;11040;0x3f
3127;109608;0x6f
3128;11040;0x3f
3128;109608;0x6f
3129;11040;0x3f
3129;109608;0x6f
360;69161;0x12
360;109608;0x22
3130;11040;0x3f
3130;109608;0x6f
3131;11040;0x3f
3131;109608;0x6f
3132;11040;0x3f
3132;109608;0x6f
31648;31679;0x16
31648;31678;0x20
31648;68170;0x2f
31648;68166;0x45
31648;68171;0x4e
31649;68220;0x78
31649;68121;0xda
31649;68115;0xf0
31649;68167;0x113
31649;68160;0x11d
31649;68163;0x150
31649;31671;0x174
31649;68165;0x1a8
31649;68163;0x1d9
31649;31670;0x230
3133;11040;0x3f
3133;109608;0x6f
31651;68170;0x9c
31651;68170;0x107
31651;68166;0x119
31651;68171;0x122
31651;109588;0x14e
31651;68170;0x16b
31651;31710;0x194
31653;68121;0xb7
31653;68115;0xce
31653;76314;0xed
31653;68121;0x177
31653;68115;0x18e
31653;107536;0x1a3
31653;105540;0x1bb
31653;31665;0x1c6
31655;76217;0x14
31655;76217;0x22
31655;76217;0x30
31655;76217;0x3e
31655;76217;0x4f
31655;76217;0x5d
31656;76218;0x14
31656;76218;0x21
31656;76218;0x2f
31656;76218;0x3d
31656;76218;0x4b
31657;31651;0x58
31657;76217;0x16c
31657;76217;0x17a
31657;76217;0x188
31657;76217;0x196
31657;76217;0x1a2
31657;76217;0x1b0
31657;31649;0x1e0
31658;68170;0xa1
31658;68163;0x252
31658;31664;0x2f2
31659;31665;0x4f
31660;14617;0xd8
31660;14617;0x144
31660;76217;0x224
3134;11040;0x3f
3134;109608;0x6f
31662;68170;0xde
31663;109694;0x51
31663;31962;0x72
31663;69839;0x99
31663;109694;0xb6
31663;31961;0xd7
31663;76005;0x110
31663;71015;0x185
31663;31658;0x190
31663;68121;0x1ac
31663;68115;0x1c2
31663;70524;0x1da
31663;71016;0x282
31664;68121;0x6a
31664;68088;0x78
31664;68144;0x8c
31664;68144;0xa0
31664;68144;0xb4
31664;77465;0x22b
31664;68146;0x266
31664;68146;0x271
31664;68146;0x27c
31665;68121;0x88
31665;68088;0x96
31665;68144;0xb3
31665;76218;0x151
31665;109720;0x156
31665;76217;0x15b
31665;76218;0x16e
31665;109721;0x173
31665;76217;0x178
31665;76217;0x197
31665;76218;0x1bb
31665;68146;0x24f
3135;11040;0x3f
3135;109608;0x6f
3136;11040;0x3f
3136;109608;0x6f
31678;31710;0x42
31678;68121;0x6f
31678;68117;0x82
31679;31711;0x42
31679;68121;0x6f
31679;68117;0x82
3137;11040;0x3b
3137;109608;0x65
3138;11040;0x3b
3138;109608;0x65
32004;32026;0x64
32004;68121;0xda
32004;68115;0xf0
32004;32023;0x148
32004;175091;0x1bb
32004;175091;0x1d0
32004;69862;0x1ff
32004;109694;0x213
32004;68121;0x28e
32004;68115;0x2a4
32004;69863;0x314
32004;175091;0x35c
3139;11040;0x3b
3139;109608;0x65
361;69161;0x12
361;109608;0x22
3140;11040;0x3b
3140;109608;0x65
3141;11040;0x3b
3141;109608;0x65
32022;31982;0x41
32022;31972;0xcc
32022;109588;0xd9
32022;109588;0x12e
32022;32020;0x143
3142;11040;0x3b
3142;109608;0x65
31723;31949;0x80
31723;76004;0xa7
31723;31950;0xd2
31723;76004;0xf9
3143;11040;0x3b
3143;109608;0x65
31736;16417;0x9f
31737;31803;0x79
31737;31750;0x95
31737;70251;0xb7
31737;70251;0xf9
31737;76788;0x141
31737;32209;0x16f
31737;31803;0x198
31737;70251;0x1a5
31738;31804;0x28
31739;31803;0x7c
31739;32210;0xd8
3144;11040;0x3b
3144;109608;0x65
31747;31953;0xe
31747;76004;0x38
31748;16417;0x1b
31750;105544;0x9c
31750;68121;0x1d8
31750;68115;0x1ef
31750;106942;0x204
3145;11040;0x3b
3145;109608;0x65
3146;11040;0x3b
3146;109608;0x65
3147;11040;0x3b
3147;109608;0x65
3148;11040;0x3b
3148;109608;0x65
3149;11040;0x3b
3149;109608;0x65
59;256204;0x3b
362;69161;0x12
362;109608;0x22
3150;11040;0x3b
3150;109608;0x65
31795;31729;0x41
31795;31736;0xcc
31795;109588;0xd9
31795;109588;0x12e
31795;31792;0x143
3151;11040;0x3b
3151;109608;0x65
31800;68167;0x43
31800;68160;0x4d
31800;68167;0x68
31800;68160;0x72
31800;31859;0xd1
31800;31969;0xf8
31800;68121;0x17f
31800;68115;0x194
31800;31833;0x1d9
31800;68121;0x1ff
31800;68115;0x215
31800;31833;0x241
31800;68121;0x2ed
31800;68115;0x304
31800;70287;0x317
31800;68121;0x397
31800;68115;0x3ae
31800;70287;0x3c1
31800;69161;0x425
31800;70507;0x435
31800;69164;0x43f
31800;69161;0x44f
31800;70507;0x45f
31800;69164;0x469
31800;69161;0x479
31800;70507;0x489
31800;69164;0x493
31800;69161;0x4a3
31800;70507;0x4b3
31800;69164;0x4bd
31800;68121;0x4d9
31800;68115;0x4f0
31800;70287;0x503
31800;68121;0x57f
31800;68115;0x595
31800;68167;0x5ba
31800;68160;0x5c4
31801;31812;0x54
31801;31834;0x93
31801;109588;0xa1
31801;31834;0xc3
31801;68121;0xf0
31801;68117;0x103
31801;68170;0x162
31801;68166;0x17b
31801;68171;0x188
31801;68170;0x199
31801;68166;0x1ac
31801;68171;0x1b6
31802;82074;0x2b
31802;31854;0x49
31802;31743;0x52
31802;31586;0x60
31802;31742;0xb4
31802;31859;0x113
31802;19037;0x169
31802;13663;0x19b
31802;31812;0x1e2
31802;31747;0x1f8
31802;31663;0x201
31802;13312;0x216
31802;105650;0x220
31802;31835;0x260
31802;13414;0x26c
31802;31841;0x284
31802;31828;0x2a1
31802;13663;0x2be
31802;31828;0x2f5
31802;68170;0x31b
31802;31832;0x32e
31802;70251;0x35f
31802;31828;0x37e
31802;31915;0x398
31802;175063;0x3a0
3152;11040;0x3b
3152;109608;0x65
31805;31843;0x10
31805;31740;0x23
31806;31843;0x10
31806;31740;0x26
31809;31810;0x4
31810;18963;0x30
31810;31845;0x93
31810;18960;0xb8
31810;31845;0x121
31810;13663;0x13e
31810;68163;0x19e
31810;175063;0x1bc
31812;31840;0x69
31812;31916;0x75
31812;31783;0xaa
31812;31620;0xb8
31812;31703;0xc6
31812;31748;0xd2
31812;31662;0xd7
31812;70295;0xf0
31812;15747;0x103
31813;31742;0x2c
31814;31742;0x2c
3153;11040;0x3b
3153;109608;0x65
31816;13314;0xd
31816;20469;0x1d
31816;20469;0x2a
31817;31662;0x13d
31817;31748;0x144
31817;68170;0x15d
31817;68166;0x16e
31817;68171;0x176
31817;109588;0x184
31818;31853;0x26
31818;31854;0x3c
31818;31915;0x5d
31819;31859;0x9
31819;31747;0xe
31819;31855;0x21
31820;69809;0xd
31820;69809;0x1b
31820;69809;0x29
31821;109731;0x45
3154;11040;0x3b
3154;109608;0x65
31829;31835;0x19
31829;13414;0x29
3155;11040;0x3b
3155;109608;0x65
31838;31871;0x67
31838;31839;0xa0
31838;31840;0xd4
31838;31646;0x11e
31838;31653;0x185
31838;31660;0x1b1
31838;31659;0x1cf
31838;31654;0x223
31838;31872;0x237
31838;31839;0x260
31838;31840;0x294
31838;31703;0x2a9
31839;31739;0x86
31839;31794;0x98
31839;31577;0xd0
31839;31633;0xe2
31839;31739;0x136
31839;31794;0x148
31839;31577;0x178
31839;31633;0x18a
31839;31654;0x1ba
31839;31872;0x1da
31840;31839;0x1a
31840;31840;0x5e
31843;31842;0x1e
31843;31843;0xb0
31845;31842;0x20
31845;31845;0x6e
3156;11040;0x3b
3156;109608;0x65
31853;31734;0x4a
31853;31737;0x81
31853;31746;0x8e
31853;31745;0xc0
31853;31574;0x102
31853;31581;0x13f
31853;31853;0x1bb
31854;31745;0x47
31854;31739;0x54
31854;31746;0x86
31854;31577;0xdc
31854;31854;0x14a
31855;31868;0x3f
31855;31733;0x57
31855;31867;0xbb
31855;31573;0xe2
31855;31855;0x12d
31857;31746;0x73
31857;31745;0x7a
31857;31661;0xf7
31857;31857;0x133
31858;31866;0x93
31858;31866;0xac
31858;31866;0xc5
31858;31866;0xde
3157;11040;0x3b
3157;109608;0x65
31863;31871;0x4
31864;31871;0x4
3158;11040;0x3b
3158;109608;0x65
31875;31737;0x5b
31875;31792;0xa2
31875;31839;0xc7
31884;31737;0x15
31884;31794;0x37
31884;31840;0x71
31885;31794;0x1a
3159;11040;0x3b
3159;109608;0x65
31888;31737;0x11
31888;31794;0x33
31895;31581;0x7a
31895;31631;0xc1
31895;31839;0xec
31904;31581;0x15
31904;31633;0x37
31904;31840;0x71
31905;31633;0x1a
363;69161;0x12
363;109608;0x22
3160;11040;0x3b
3160;109608;0x65
31908;31633;0x26
31908;31581;0x49
31914;31840;0x230
31914;31839;0x25d
31914;31783;0x274
31914;68121;0x2ee
31914;68115;0x304
31914;109627;0x353
31914;31733;0x39f
31914;68163;0x3eb
31914;68121;0x42b
31914;68115;0x441
31914;31733;0x49a
31914;31733;0x4d1
31914;10854;0x505
31914;31794;0x566
31914;68163;0x587
31914;204776;0x5a8
31914;31792;0x5f8
31914;68163;0x63e
31914;31840;0x720
31914;31839;0x74d
31914;10854;0x7cb
31914;109627;0x819
31914;31573;0x86c
31914;68163;0x900
31914;31573;0x94a
31914;10854;0x97e
31914;31633;0x9df
31914;68163;0xa00
31914;204782;0xa22
31914;31631;0xa7c
31914;68121;0xaa6
31914;68115;0xabc
31914;31573;0xb11
31914;68163;0xb58
31915;68161;0xba
31915;13414;0xe9
31916;68170;0x3a
3161;11040;0x3b
3161;109608;0x65
31923;31631;0x50
31923;109588;0x6d
31924;31631;0x50
31924;109588;0x6d
31925;109621;0x2d
31925;109588;0x4a
31927;31792;0x50
31927;109588;0x6d
3162;11040;0x3b
3162;109608;0x65
31928;109588;0x1d
31929;109621;0x2d
31929;109588;0x4a
3163;11040;0x3b
3163;109608;0x65
31945;68161;0x4c
31947;12920;0x2a
3164;11040;0x3b
3164;109608;0x65
31948;12920;0x2f
31949;12920;0x2f
31950;12920;0x2f
31951;12920;0x2f
31952;12920;0x2f
31956;12920;0x27
31957;12920;0x2f
31958;12920;0x15
31959;12920;0x15
3165;11040;0x3b
3165;109608;0x65
31960;12920;0x2f
31961;12920;0x15
31962;12920;0x15
31963;12920;0x2f
31964;12920;0x2f
31965;12920;0x15
31966;12920;0x15
31967;12920;0x27
31969;12920;0x3b
31969;76354;0x5c
31969;76351;0x78
31969;76351;0x8c
31969;76351;0xa0
31969;76351;0xb4
31969;76351;0xc8
31969;76356;0xda
3166;11040;0x3b
3166;109608;0x65
31826;68121;0x54
31826;68115;0x69
31977;31978;0x48
31977;68121;0x64
31977;68115;0x7a
31977;31979;0xa9
31977;13991;0xdd
31978;68121;0x3e
31978;68117;0x51
31978;109588;0x6d
3167;11040;0x3b
3167;109608;0x65
31985;69822;0x3a
31985;69971;0x59
31985;32004;0x68
31985;32024;0x8f
31985;359448;0x9b
3168;11040;0x3b
3168;109608;0x65
3169;11040;0x3b
3169;109608;0x65
364;69161;0x12
364;109608;0x22
3170;11040;0x3b
3170;109608;0x65
3171;11040;0x3b
3171;109608;0x65
3172;11040;0x3b
3172;109608;0x65
32029;32042;0xb3
32029;109621;0xcd
3173;11040;0x3b
3173;109608;0x65
32030;70187;0x70
32030;18960;0xe0
32030;32031;0x1bc
32030;32035;0x1c7
32030;32036;0x1d5
32030;19020;0x1e0
32030;32050;0x1ee
32031;14621;0x37
32031;19010;0x42
32031;20348;0x53
32031;20349;0x5e
32031;68108;0xbf
32031;109694;0xcf
32031;77303;0xf8
32031;77330;0x111
32031;69161;0x122
32031;70717;0x12b
32031;69164;0x16c
32031;68109;0x181
32031;18959;0x189
32031;18958;0x193
32031;12920;0x1c1
32031;76023;0x1cb
32031;76004;0x205
32031;32049;0x20e
32031;175091;0x233
32031;32049;0x23d
